id,time,opinion,competitor
2,0.04584765434265137,0.2,0
37,0.04586482048034668,0.2,0
26,0.045891761779785156,0.2,0
21,0.045923709869384766,0.2,0
10,0.045935869216918945,0.2,0
33,0.04594874382019043,0.2,0
42,0.04596567153930664,0.2,0
5,0.04599499702453613,0.2,0
17,0.04603266716003418,0.2,0
24,0.04635167121887207,0.2,0
51,0.04643678665161133,0.2,0
32,0.0464937686920166,0.2,0
13,0.04653573036193848,0.2,0
35,0.04656195640563965,0.2,0
8,0.04660177230834961,0.2,0
27,0.04666590690612793,0.2,0
46,0.04668688774108887,0.2,0
6,0.04671883583068848,0.2,0
19,0.05727267265319824,0.2,0
44,0.05730080604553223,0.2,0
15,0.057321786880493164,0.2,0
50,0.05734086036682129,0.2,0
0,0.057385921478271484,0.2,0
54,0.05741691589355469,0.2,0
29,0.05751180648803711,0.2,0
28,0.05754280090332031,0.2,0
14,0.05757474899291992,0.2,0
7,0.05760788917541504,0.2,0
30,0.0576319694519043,0.2,0
18,0.05765676498413086,0.2,0
40,0.05767488479614258,0.2,0
39,0.05771183967590332,0.2,0
20,0.05772900581359863,0.2,0
45,0.05775094032287598,0.2,0
53,0.0578458309173584,0.2,0
5,0.05792880058288574,0.2,0
48,0.05794882774353027,0.2,0
42,0.06406188011169434,0.2,0
1,0.06421661376953125,0.2,0
3,0.06426477432250977,0.2,0
34,0.06428384780883789,0.2,0
49,0.06430578231811523,0.2,0
31,0.06432580947875977,0.2,0
37,0.0643467903137207,0.2,0
6,0.06436562538146973,0.2,0
38,0.06438183784484863,0.2,0
47,0.06440186500549316,0.2,0
12,0.06444287300109863,0.2,0
33,0.06446385383605957,0.2,0
2,0.06448793411254883,0.2,0
43,0.06452393531799316,0.2,0
32,0.0645439624786377,0.2,0
17,0.06455659866333008,0.2,0
10,0.06457281112670898,0.2,0
27,0.0645906925201416,0.2,0
35,0.06460785865783691,0.2,0
41,0.06465578079223633,0.2,0
9,0.0646817684173584,0.2,0
4,0.06470274925231934,0.2,0
11,0.06473493576049805,0.2,0
24,0.06475591659545898,0.2,0
16,0.06477165222167969,0.2,0
13,0.06479096412658691,0.2,0
26,0.06480574607849121,0.2,0
23,0.06482768058776855,0.2,0
22,0.06484484672546387,0.2,0
25,0.06486177444458008,0.2,0
8,0.06488490104675293,0.2,0
21,0.06490492820739746,0.2,0
46,0.06492280960083008,0.2,0
52,0.06493782997131348,0.2,0
36,0.0649878978729248,0.2,0
51,0.06508064270019531,0.2,0
19,0.07543277740478516,0.2,0
44,0.07546782493591309,0.2,0
29,0.07548379898071289,0.2,0
15,0.0755000114440918,0.2,0
45,0.0755147933959961,0.2,0
18,0.07552981376647949,0.2,0
7,0.0755617618560791,0.2,0
28,0.07559967041015625,0.2,0
14,0.07562494277954102,0.2,0
40,0.07564997673034668,0.2,0
20,0.07566690444946289,0.2,0
53,0.07568097114562988,0.2,0
48,0.07572484016418457,0.2,0
5,0.07574582099914551,0.2,0
50,0.07578802108764648,0.2,0
0,0.07582998275756836,0.2,0
39,0.07585668563842773,0.2,0
30,0.07588076591491699,0.2,0
37,0.08221578598022461,0.2,0
10,0.08224678039550781,0.2,0
31,0.08227086067199707,0.2,0
41,0.08228874206542969,0.2,0
9,0.0823049545288086,0.2,0
22,0.08232378959655762,0.2,0
43,0.08234071731567383,0.2,0
49,0.08235979080200195,0.2,0
32,0.08237886428833008,0.2,0
17,0.0823979377746582,0.2,0
13,0.08241462707519531,0.2,0
36,0.08242988586425781,0.2,0
1,0.08244872093200684,0.2,0
4,0.08246970176696777,0.2,0
52,0.08248758316040039,0.2,0
24,0.08253169059753418,0.2,0
11,0.0825510025024414,0.2,0
8,0.08256983757019043,0.2,0
54,0.08259177207946777,0.2,0
25,0.08262968063354492,0.2,0
47,0.08265495300292969,0.2,0
21,0.08269691467285156,0.2,0
35,0.08271980285644531,0.2,0
42,0.08273887634277344,0.2,0
26,0.08275771141052246,0.2,0
3,0.08279776573181152,0.2,0
27,0.08281588554382324,0.2,0
33,0.08283066749572754,0.2,0
2,0.08284687995910645,0.2,0
51,0.08286261558532715,0.2,0
46,0.08289790153503418,0.2,0
16,0.08291292190551758,0.2,0
23,0.08293676376342773,0.2,0
6,0.0831308364868164,0.2,0
38,0.08315277099609375,0.2,0
12,0.08317899703979492,0.2,0
34,0.0832056999206543,0.2,0
50,0.09337282180786133,0.2,0
29,0.09344792366027832,0.2,0
15,0.09346771240234375,0.2,0
7,0.09348678588867188,0.2,0
45,0.0935049057006836,0.2,0
14,0.0935218334197998,0.2,0
40,0.09353971481323242,0.2,0
20,0.09355592727661133,0.2,0
0,0.09357166290283203,0.2,0
39,0.09359574317932129,0.2,0
30,0.09362077713012695,0.2,0
53,0.0936429500579834,0.2,0
48,0.09367966651916504,0.2,0
5,0.09369587898254395,0.2,0
18,0.09371685981750488,0.2,0
19,0.0937347412109375,0.2,0
3,0.0996389389038086,0.2,0
24,0.09966588020324707,0.2,0
44,0.0996847152709961,0.2,0
43,0.09970879554748535,0.2,0
13,0.09972286224365234,0.2,0
49,0.09973573684692383,0.2,0
11,0.09975075721740723,0.2,0
36,0.09976387023925781,0.2,0
21,0.09977865219116211,0.2,0
8,0.0997927188873291,0.2,0
52,0.09982180595397949,0.2,0
1,0.09985995292663574,0.2,0
2,0.09987473487854004,0.2,0
38,0.09988975524902344,0.2,0
33,0.09990286827087402,0.2,0
37,0.09991765022277832,0.2,0
54,0.09993290901184082,0.2,0
25,0.09995889663696289,0.2,0
47,0.09997367858886719,0.2,0
12,0.09998893737792969,0.2,0
34,0.09999990463256836,0.2,0
51,0.10001087188720703,0.2,0
31,0.10004663467407227,0.2,0
4,0.10007500648498535,0.2,0
29,0.10590577125549316,0.2,0
10,0.1059257984161377,0.2,0
26,0.10594677925109863,0.2,0
19,0.10597085952758789,0.2,0
6,0.10598492622375488,0.2,0
50,0.10600495338439941,0.2,0
41,0.10603976249694824,0.2,0
20,0.10605478286743164,0.2,0
0,0.10606789588928223,0.2,0
27,0.10608792304992676,0.2,0
46,0.10610294342041016,0.2,0
32,0.11755800247192383,0.2,0
35,0.11758685111999512,0.2,0
45,0.11761188507080078,0.2,0
30,0.11762571334838867,0.2,0
18,0.11763978004455566,0.2,0
36,0.11765289306640625,0.2,0
21,0.11766672134399414,0.2,0
52,0.11768078804016113,0.2,0
2,0.11771965026855469,0.2,0
38,0.11773371696472168,0.2,0
37,0.11774778366088867,0.2,0
13,0.11776185035705566,0.2,0
49,0.11777567863464355,0.2,0
34,0.11778879165649414,0.2,0
33,0.11780381202697754,0.2,0
25,0.11781883239746094,0.2,0
44,0.11783170700073242,0.2,0
24,0.11784482002258301,0.2,0
5,0.1178586483001709,0.2,0
39,0.11787271499633789,0.2,0
11,0.11788678169250488,0.2,0
31,0.11790084838867188,0.2,0
51,0.11791372299194336,0.2,0
43,0.11794877052307129,0.2,0
7,0.11796188354492188,0.2,0
47,0.11797571182250977,0.2,0
19,0.11798882484436035,0.2,0
1,0.12385201454162598,0.2,0
26,0.12387681007385254,0.2,0
8,0.12390398979187012,0.2,0
4,0.12392878532409668,0.2,0
42,0.1239478588104248,0.2,0
54,0.12396693229675293,0.2,0
10,0.12399673461914062,0.2,0
50,0.12400984764099121,0.2,0
16,0.12404179573059082,0.2,0
0,0.12405967712402344,0.2,0
6,0.12407779693603516,0.2,0
46,0.12409067153930664,0.2,0
14,0.12410283088684082,0.2,0
29,0.12411785125732422,0.2,0
48,0.1241307258605957,0.2,0
3,0.1241457462310791,0.2,0
23,0.12416195869445801,0.2,0
53,0.12417888641357422,0.2,0
15,0.12421178817749023,0.2,0
27,0.12422776222229004,0.2,0
28,0.12425374984741211,0.2,0
40,0.1242828369140625,0.2,0
12,0.1242988109588623,0.2,0
17,0.1243138313293457,0.2,0
20,0.12433362007141113,0.2,0
9,0.12435078620910645,0.2,0
32,0.13577866554260254,0.2,0
30,0.13579964637756348,0.2,0
36,0.13581585884094238,0.2,0
2,0.135833740234375,0.2,0
38,0.1358487606048584,0.2,0
34,0.1358628273010254,0.2,0
18,0.13587665557861328,0.2,0
33,0.13588881492614746,0.2,0
44,0.13590288162231445,0.2,0
41,0.13591480255126953,0.2,0
39,0.13592767715454102,0.2,0
24,0.13594269752502441,0.2,0
37,0.135955810546875,0.2,0
13,0.13596892356872559,0.2,0
51,0.13598275184631348,0.2,0
52,0.13603782653808594,0.2,0
25,0.13607287406921387,0.2,0
5,0.13608598709106445,0.2,0
43,0.13610076904296875,0.2,0
47,0.13611578941345215,0.2,0
19,0.13613176345825195,0.2,0
11,0.13614487648010254,0.2,0
21,0.13615775108337402,0.2,0
22,0.1361699104309082,0.2,0
31,0.13618993759155273,0.2,0
7,0.13620281219482422,0.2,0
49,0.1362166404724121,0.2,0
45,0.1426098346710205,0.2,0
1,0.1427137851715088,0.2,0
44,0.14838671684265137,0.2,0
24,0.14842677116394043,0.2,0
20,0.1484968662261963,0.2,0
27,0.14852571487426758,0.2,0
51,0.14853978157043457,0.2,0
30,0.1485757827758789,0.2,0
5,0.1485908031463623,0.2,0
43,0.1486058235168457,0.2,0
4,0.1486189365386963,0.2,0
53,0.14863157272338867,0.2,0
48,0.14868569374084473,0.2,0
52,0.14873600006103516,0.2,0
3,0.1487727165222168,0.2,0
40,0.1487889289855957,0.2,0
36,0.14884281158447266,0.2,0
18,0.1488628387451172,0.2,0
14,0.14887762069702148,0.2,0
23,0.14890170097351074,0.2,0
39,0.14893889427185059,0.2,0
29,0.14895987510681152,0.2,0
47,0.14897370338439941,0.2,0
25,0.14899468421936035,0.2,0
13,0.14901399612426758,0.2,0
11,0.1490318775177002,0.2,0
2,0.1490488052368164,0.2,0
22,0.14906787872314453,0.2,0
31,0.14908790588378906,0.2,0
38,0.14910483360290527,0.2,0
46,0.14912199974060059,0.2,0
7,0.14913463592529297,0.2,0
34,0.14919495582580566,0.2,0
49,0.1492137908935547,0.2,0
17,0.14922785758972168,0.2,0
33,0.1492469310760498,0.2,0
12,0.14926671981811523,0.2,0
16,0.14928102493286133,0.2,0
42,0.14929461479187012,0.2,0
19,0.1493089199066162,0.2,0
26,0.1493208408355713,0.2,0
21,0.14933490753173828,0.2,0
8,0.14934659004211426,0.2,0
41,0.14936089515686035,0.2,0
0,0.14937376976013184,0.2,0
32,0.14939379692077637,0.2,0
10,0.15480589866638184,0.2,0
9,0.1548616886138916,0.2,0
1,0.15488982200622559,0.2,0
45,0.15490293502807617,0.2,0
35,0.15491461753845215,0.2,0
54,0.15494275093078613,0.2,0
15,0.15498590469360352,0.2,0
6,0.1550006866455078,0.2,0
28,0.15501785278320312,0.2,0
50,0.15503787994384766,0.2,0
26,0.1611008644104004,0.2,0
19,0.16729974746704102,0.2,0
46,0.16743087768554688,0.2,0
13,0.1674797534942627,0.2,0
27,0.16751885414123535,0.2,0
38,0.16753768920898438,0.2,0
40,0.16756081581115723,0.2,0
24,0.16758084297180176,0.2,0
25,0.16759967803955078,0.2,0
41,0.16761374473571777,0.2,0
14,0.16762781143188477,0.2,0
8,0.16764163970947266,0.2,0
32,0.1676638126373291,0.2,0
17,0.16768479347229004,0.2,0
37,0.16770195960998535,0.2,0
44,0.16772174835205078,0.2,0
50,0.167738676071167,0.2,0
5,0.16777873039245605,0.2,0
6,0.16779780387878418,0.2,0
53,0.16781377792358398,0.2,0
23,0.16784381866455078,0.2,0
47,0.1678609848022461,0.2,0
48,0.16787385940551758,0.2,0
49,0.16788887977600098,0.2,0
22,0.16791391372680664,0.2,0
12,0.16793179512023926,0.2,0
34,0.16794896125793457,0.2,0
9,0.16796588897705078,0.2,0
10,0.1679837703704834,0.2,0
35,0.1680009365081787,0.2,0
45,0.16801786422729492,0.2,0
7,0.16803383827209473,0.2,0
18,0.16805195808410645,0.2,0
30,0.16806864738464355,0.2,0
28,0.16808772087097168,0.2,0
52,0.16810274124145508,0.2,0
42,0.16813993453979492,0.2,0
21,0.16815686225891113,0.2,0
29,0.16817259788513184,0.2,0
1,0.17352581024169922,0.2,0
2,0.17958879470825195,0.2,0
20,0.17966175079345703,0.2,0
39,0.17967581748962402,0.2,0
36,0.17969202995300293,0.2,0
0,0.17970561981201172,0.2,0
31,0.17972493171691895,0.2,0
54,0.17973971366882324,0.2,0
15,0.17977190017700195,0.2,0
19,0.1797928810119629,0.2,0
14,0.17980384826660156,0.2,0
34,0.18513774871826172,0.2,0
43,0.18515872955322266,0.2,0
26,0.18517494201660156,0.2,0
3,0.18519067764282227,0.2,0
41,0.1852097511291504,0.2,0
16,0.18523287773132324,0.2,0
33,0.1852579116821289,0.2,0
24,0.18527889251708984,0.2,0
13,0.18529462814331055,0.2,0
38,0.18531084060668945,0.2,0
40,0.18532776832580566,0.2,0
11,0.18533968925476074,0.2,0
32,0.18535590171813965,0.2,0
17,0.18536877632141113,0.2,0
53,0.18538165092468262,0.2,0
23,0.18541884422302246,0.2,0
48,0.18543481826782227,0.2,0
44,0.1854536533355713,0.2,0
49,0.1854708194732666,0.2,0
35,0.1854867935180664,0.2,0
30,0.1855027675628662,0.2,0
28,0.1855158805847168,0.2,0
18,0.185532808303833,0.2,0
42,0.18554973602294922,0.2,0
47,0.18556690216064453,0.2,0
21,0.18558788299560547,0.2,0
6,0.18560576438903809,0.2,0
12,0.18562579154968262,0.2,0
10,0.18564176559448242,0.2,0
5,0.185654878616333,0.2,0
9,0.18568968772888184,0.2,0
22,0.18570375442504883,0.2,0
7,0.185715913772583,0.2,0
37,0.1857316493988037,0.2,0
45,0.1857447624206543,0.2,0
51,0.1857588291168213,0.2,0
50,0.1916658878326416,0.2,0
46,0.19170665740966797,0.2,0
15,0.19172191619873047,0.2,0
19,0.19173884391784668,0.2,0
14,0.19175481796264648,0.2,0
29,0.19176769256591797,0.2,0
27,0.19178271293640137,0.2,0
40,0.2035977840423584,0.2,0
32,0.2036137580871582,0.2,0
24,0.20363688468933105,0.2,0
34,0.20373868942260742,0.2,0
37,0.20375657081604004,0.2,0
3,0.2037677764892578,0.2,0
20,0.20378375053405762,0.2,0
52,0.20380163192749023,0.2,0
9,0.20385193824768066,0.2,0
41,0.20386362075805664,0.2,0
47,0.2038745880126953,0.2,0
8,0.2038888931274414,0.2,0
16,0.2039039134979248,0.2,0
31,0.2039170265197754,0.2,0
26,0.20393872261047363,0.2,0
29,0.20396184921264648,0.2,0
14,0.20399260520935059,0.2,0
0,0.20400476455688477,0.2,0
18,0.20402884483337402,0.2,0
13,0.20404577255249023,0.2,0
1,0.2040557861328125,0.2,0
48,0.20407390594482422,0.2,0
54,0.2040870189666748,0.2,0
23,0.20412278175354004,0.2,0
35,0.20413780212402344,0.2,0
45,0.2041487693786621,0.2,0
22,0.20415878295898438,0.2,0
4,0.20417284965515137,0.2,0
44,0.2041947841644287,0.2,0
50,0.20421385765075684,0.2,0
25,0.20426082611083984,0.2,0
33,0.20427489280700684,0.2,0
5,0.20428776741027832,0.2,0
2,0.2161388397216797,0.2,0
45,0.21621990203857422,0.2,0
27,0.21631479263305664,0.2,0
21,0.2163379192352295,0.2,0
43,0.2163538932800293,0.2,0
42,0.2163686752319336,0.2,0
17,0.2163848876953125,0.2,0
46,0.2164008617401123,0.2,0
13,0.2164137363433838,0.2,0
36,0.21642589569091797,0.2,0
54,0.2164478302001953,0.2,0
12,0.21648478507995605,0.2,0
8,0.21650075912475586,0.2,0
23,0.21651768684387207,0.2,0
22,0.21653389930725098,0.2,0
48,0.21654987335205078,0.2,0
4,0.2165670394897461,0.2,0
1,0.2165837287902832,0.2,0
32,0.21660685539245605,0.2,0
10,0.21662068367004395,0.2,0
15,0.22866296768188477,0.2,0
19,0.2286977767944336,0.2,0
35,0.22897672653198242,0.2,0
51,0.22899985313415527,0.2,0
14,0.22904491424560547,0.2,0
41,0.22905874252319336,0.2,0
7,0.22907376289367676,0.2,0
30,0.22909164428710938,0.2,0
18,0.22911787033081055,0.2,0
5,0.22913479804992676,0.2,0
40,0.22916769981384277,0.2,0
16,0.22922372817993164,0.2,0
13,0.22924470901489258,0.2,0
54,0.22925472259521484,0.2,0
45,0.22928571701049805,0.2,0
33,0.22929787635803223,0.2,0
23,0.22931289672851562,0.2,0
22,0.2293238639831543,0.2,0
52,0.22933387756347656,0.2,0
17,0.2293717861175537,0.2,0
37,0.22938179969787598,0.2,0
48,0.2293989658355713,0.2,0
8,0.229414701461792,0.2,0
36,0.22942781448364258,0.2,0
4,0.22944188117980957,0.2,0
9,0.22945666313171387,0.2,0
1,0.22947478294372559,0.2,0
24,0.2294907569885254,0.2,0
38,0.24068093299865723,0.2,0
30,0.24074482917785645,0.2,0
11,0.24076175689697266,0.2,0
44,0.24077677726745605,0.2,0
6,0.24078989028930664,0.2,0
21,0.24080371856689453,0.2,0
43,0.24081683158874512,0.2,0
31,0.24082684516906738,0.2,0
32,0.2408440113067627,0.2,0
46,0.24085497856140137,0.2,0
26,0.24086499214172363,0.2,0
2,0.24087977409362793,0.2,0
27,0.2408907413482666,0.2,0
10,0.24090290069580078,0.2,0
15,0.24091267585754395,0.2,0
49,0.24092578887939453,0.2,0
50,0.24094176292419434,0.2,0
20,0.24098563194274902,0.2,0
47,0.24100184440612793,0.2,0
0,0.24101662635803223,0.2,0
35,0.24103760719299316,0.2,0
19,0.24104881286621094,0.2,0
5,0.2410585880279541,0.2,0
40,0.24108171463012695,0.2,0
53,0.24109172821044922,0.2,0
18,0.2462446689605713,0.2,0
23,0.2520887851715088,0.2,0
34,0.25808262825012207,0.2,0
9,0.2581028938293457,0.2,0
48,0.25811767578125,0.2,0
1,0.2581348419189453,0.2,0
43,0.2581460475921631,0.2,0
44,0.2581617832183838,0.2,0
6,0.2581796646118164,0.2,0
46,0.2581949234008789,0.2,0
28,0.25820469856262207,0.2,0
2,0.2582228183746338,0.2,0
10,0.2582378387451172,0.2,0
50,0.25824880599975586,0.2,0
31,0.2582828998565674,0.2,0
0,0.2582988739013672,0.2,0
35,0.2583177089691162,0.2,0
40,0.2583448886871338,0.2,0
53,0.2583606243133545,0.2,0
27,0.25839781761169434,0.2,0
29,0.2584717273712158,0.2,0
51,0.25849080085754395,0.2,0
54,0.2585279941558838,0.2,0
7,0.2585568428039551,0.2,0
30,0.25856995582580566,0.2,0
24,0.2585887908935547,0.2,0
13,0.25859880447387695,0.2,0
4,0.25861382484436035,0.2,0
52,0.25862669944763184,0.2,0
12,0.25866174697875977,0.2,0
25,0.25867581367492676,0.2,0
14,0.25869274139404297,0.2,0
41,0.2587089538574219,0.2,0
36,0.25872373580932617,0.2,0
45,0.25873565673828125,0.2,0
21,0.2587447166442871,0.2,0
26,0.2587547302246094,0.2,0
18,0.2587697505950928,0.2,0
47,0.25877976417541504,0.2,0
37,0.2646207809448242,0.2,0
38,0.2646348476409912,0.2,0
42,0.2646458148956299,0.2,0
33,0.26465582847595215,0.2,0
16,0.2646677494049072,0.2,0
3,0.2646830081939697,0.2,0
20,0.26470088958740234,0.2,0
15,0.264711856842041,0.2,0
5,0.2647268772125244,0.2,0
11,0.2647387981414795,0.2,0
39,0.2647528648376465,0.2,0
32,0.26477885246276855,0.2,0
23,0.2647898197174072,0.2,0
49,0.2647998332977295,0.2,0
19,0.26481080055236816,0.2,0
48,0.270885705947876,0.2,0
1,0.2709019184112549,0.2,0
43,0.2709176540374756,0.2,0
17,0.2709319591522217,0.2,0
24,0.27094292640686035,0.2,0
13,0.27095580101013184,0.2,0
41,0.2709658145904541,0.2,0
4,0.2709779739379883,0.2,0
26,0.27098894119262695,0.2,0
21,0.2709989547729492,0.2,0
36,0.2710106372833252,0.2,0
45,0.27102160453796387,0.2,0
14,0.27103471755981445,0.2,0
30,0.2710447311401367,0.2,0
18,0.2710556983947754,0.2,0
47,0.2710697650909424,0.2,0
2,0.2710866928100586,0.2,0
10,0.2711029052734375,0.2,0
6,0.27111387252807617,0.2,0
50,0.271129846572876,0.2,0
28,0.2711637020111084,0.2,0
31,0.27117490768432617,0.2,0
35,0.27118587493896484,0.2,0
44,0.2711968421936035,0.2,0
27,0.2712118625640869,0.2,0
51,0.2712287902832031,0.2,0
54,0.27126383781433105,0.2,0
7,0.27129387855529785,0.2,0
9,0.2713048458099365,0.2,0
34,0.2713158130645752,0.2,0
0,0.27132678031921387,0.2,0
12,0.27134180068969727,0.2,0
46,0.27135467529296875,0.2,0
25,0.271364688873291,0.2,0
52,0.2713768482208252,0.2,0
29,0.2714197635650635,0.2,0
40,0.27142977714538574,0.2,0
53,0.271439790725708,0.2,0
8,0.271467924118042,0.2,0
22,0.27147889137268066,0.2,0
49,0.28278589248657227,0.2,0
33,0.2828998565673828,0.2,0
16,0.2829246520996094,0.2,0
12,0.28302478790283203,0.2,0
11,0.28304362297058105,0.2,0
27,0.28309082984924316,0.2,0
28,0.28310489654541016,0.2,0
7,0.28311777114868164,0.2,0
41,0.28313374519348145,0.2,0
9,0.28314781188964844,0.2,0
3,0.2831590175628662,0.2,0
32,0.2831737995147705,0.2,0
54,0.2831847667694092,0.2,0
37,0.2832207679748535,0.2,0
34,0.2832345962524414,0.2,0
48,0.2832508087158203,0.2,0
5,0.283261775970459,0.2,0
19,0.28327274322509766,0.2,0
17,0.2832827568054199,0.2,0
20,0.2832958698272705,0.2,0
47,0.2833058834075928,0.2,0
2,0.28331589698791504,0.2,0
43,0.28332996368408203,0.2,0
10,0.2833399772644043,0.2,0
24,0.2833547592163086,0.2,0
26,0.2833719253540039,0.2,0
31,0.2833857536315918,0.2,0
36,0.28339672088623047,0.2,0
13,0.28341174125671387,0.2,0
45,0.28342294692993164,0.2,0
18,0.28343677520751953,0.2,0
40,0.2893798351287842,0.2,0
53,0.2894017696380615,0.2,0
30,0.28943371772766113,0.2,0
44,0.2894446849822998,0.2,0
39,0.28945374488830566,0.2,0
14,0.28946471214294434,0.2,0
1,0.2894778251647949,0.2,0
6,0.2894887924194336,0.2,0
0,0.2895028591156006,0.2,0
50,0.2895228862762451,0.2,0
21,0.2895548343658447,0.2,0
35,0.2895689010620117,0.2,0
25,0.2895798683166504,0.2,0
46,0.28959178924560547,0.2,0
4,0.28960204124450684,0.2,0
23,0.28961181640625,0.2,0
15,0.2896230220794678,0.2,0
38,0.28963184356689453,0.2,0
42,0.2896428108215332,0.2,0
51,0.28965282440185547,0.2,0
52,0.2896876335144043,0.2,0
8,0.28972482681274414,0.2,0
29,0.2897508144378662,0.2,0
22,0.289766788482666,0.2,0
47,0.3015248775482178,0.2,0
12,0.3015427589416504,0.2,0
24,0.3015568256378174,0.2,0
36,0.3015727996826172,0.2,0
34,0.3015937805175781,0.2,0
13,0.3016088008880615,0.2,0
45,0.3016228675842285,0.2,0
33,0.30164074897766113,0.2,0
11,0.30165767669677734,0.2,0
40,0.30168771743774414,0.2,0
2,0.30173182487487793,0.2,0
52,0.3017547130584717,0.2,0
0,0.3074347972869873,0.2,0
20,0.3074958324432373,0.2,0
54,0.30751991271972656,0.2,0
41,0.30757570266723633,0.2,0
18,0.30759477615356445,0.2,0
5,0.30761289596557617,0.2,0
19,0.3076317310333252,0.2,0
9,0.3076479434967041,0.2,0
10,0.3076658248901367,0.2,0
37,0.30768275260925293,0.2,0
28,0.30770301818847656,0.2,0
49,0.3077218532562256,0.2,0
31,0.3077387809753418,0.2,0
8,0.3077659606933594,0.2,0
16,0.3077857494354248,0.2,0
48,0.3077995777130127,0.2,0
39,0.3078157901763916,0.2,0
44,0.3078336715698242,0.2,0
53,0.3078467845916748,0.2,0
6,0.307905912399292,0.2,0
4,0.30792760848999023,0.2,0
14,0.30794286727905273,0.2,0
7,0.3079569339752197,0.2,0
25,0.30800890922546387,0.2,0
3,0.30803680419921875,0.2,0
17,0.3080577850341797,0.2,0
29,0.3080718517303467,0.2,0
26,0.30808591842651367,0.2,0
43,0.30809879302978516,0.2,0
32,0.30811381340026855,0.2,0
42,0.30812788009643555,0.2,0
30,0.30814170837402344,0.2,0
38,0.30815672874450684,0.2,0
51,0.3081698417663574,0.2,0
21,0.3082118034362793,0.2,0
23,0.3082258701324463,0.2,0
22,0.3082387447357178,0.2,0
27,0.30825281143188477,0.2,0
50,0.30826687812805176,0.2,0
46,0.30829787254333496,0.2,0
15,0.30831170082092285,0.2,0
35,0.30832481384277344,0.2,0
1,0.30843067169189453,0.2,0
12,0.3193168640136719,0.2,0
24,0.3193328380584717,0.2,0
2,0.31934690475463867,0.2,0
47,0.3193626403808594,0.2,0
36,0.319382905960083,0.2,0
34,0.3193976879119873,0.2,0
13,0.3194117546081543,0.2,0
52,0.31942176818847656,0.2,0
45,0.31946277618408203,0.2,0
33,0.3194737434387207,0.2,0
11,0.3194868564605713,0.2,0
40,0.31949782371520996,0.2,0
28,0.3263118267059326,0.2,0
6,0.3263437747955322,0.2,0
19,0.32636594772338867,0.2,0
22,0.32644081115722656,0.2,0
44,0.32645678520202637,0.2,0
14,0.32648491859436035,0.2,0
41,0.32651281356811523,0.2,0
25,0.3265516757965088,0.2,0
50,0.3265666961669922,0.2,0
23,0.3266458511352539,0.2,0
26,0.3266618251800537,0.2,0
54,0.3266749382019043,0.2,0
42,0.3267078399658203,0.2,0
37,0.3322737216949463,0.2,0
31,0.3323028087615967,0.2,0
48,0.33231687545776367,0.2,0
16,0.33233094215393066,0.2,0
39,0.33234572410583496,0.2,0
20,0.33235883712768555,0.2,0
27,0.33237195014953613,0.2,0
38,0.3323848247528076,0.2,0
51,0.33240175247192383,0.2,0
53,0.33245277404785156,0.2,0
15,0.3324868679046631,0.2,0
49,0.3325009346008301,0.2,0
29,0.3325188159942627,0.2,0
7,0.3325328826904297,0.2,0
4,0.3325467109680176,0.2,0
0,0.33255982398986816,0.2,0
1,0.3325827121734619,0.2,0
24,0.3325958251953125,0.2,0
